qw,qx,qy,qz
0.37571864371339136,-0.6056192796704075,0.48136153416318045,0.510246864062618
0.37336855305757544,-0.6072564592783345,0.4842674221674548,0.5072677597479671
0.37088316973138735,-0.6084067035189497,0.48690234393109666,0.5051861686523177
0.36724796288675343,-0.6098220751421847,0.4914755466618222,0.5016948848237072
0.365458593110973,-0.6111371914966163,0.49450525742369794,0.49841338291753245
0.3622795768411425,-0.6134410168601191,0.4974598572732592,0.4949518334536143
0.3593894784199517,-0.6148865210778507,0.500308896260853,0.49238681676102997
0.35712366153217157,-0.6164463917886581,0.5019720945456384,0.4903881653568568
0.354674959144187,-0.6182831728692937,0.5053407932382662,0.48637667932587864
0.3531934226684857,-0.6191813191427749,0.5082803767542855,0.48323902865440765
0.35083828377514575,-0.6212779788060678,0.5117049647976986,0.47862741322425706
0.349597069190333,-0.6218772706618306,0.5143076999139696,0.4759602286503821
0.3469919540220962,-0.622867433491227,0.5170662625643736,0.47357705208095724
0.3455596580215948,-0.6242003552806843,0.5195485241243322,0.47014016026680194
0.34475871997536117,-0.624994491394846,0.5218908989602176,0.46706873189022663
0.34166249720063613,-0.627519506729121,0.525061692353629,0.4623810397321771
0.3378697577941421,-0.629346982795372,0.5288507958073158,0.4583483803707158
0.3350832988555013,-0.630245254462351,0.5311017651901416,0.4565534109693159
0.33412027420631607,-0.6300770151161198,0.5330359677937652,0.45523538353781484
0.33276575581624357,-0.630112191695391,0.5355794477684988,0.4531889592221603
0.33169197334136297,-0.6303311942642461,0.5380401058004222,0.45075033545033844
0.3304205461225554,-0.6303650508591309,0.5408262732723164,0.4482957812581058
0.32872308356888247,-0.6312754379326673,0.5435424712052457,0.4449652096377643
0.3271383889515828,-0.6323528181649394,0.545381424835893,0.4423454411169999
0.3254212081868272,-0.633364013519153,0.5480820252730142,0.43881335122551496
0.32324086823162107,-0.6344318750049786,0.5504787897626089,0.43587227384180866
0.3211930746872485,-0.6339517862461259,0.5526865635269173,0.43529036743891425
0.3184590150867721,-0.6347452763288378,0.5554958875553504,0.4325582143449411
0.31537584055072065,-0.6365182419784868,0.5586720183955123,0.4280983329650179
0.31381972198177627,-0.6366623240533046,0.5617050422212175,0.42504789467727755
0.30911611609226186,-0.6392803582362551,0.5661666008186511,0.41859673967055083
0.30704316197879133,-0.6406969160942961,0.5674395623907837,0.41622626229381565
0.3046757344199257,-0.6423565852496295,0.5702742035910342,0.4115070436344025
0.3021474642300057,-0.6430382373647548,0.574052977454622,0.4070281491760611
0.300919576985339,-0.6416815823433266,0.5773080887783216,0.40547197893251596
0.2998762597208664,-0.6427530870479952,0.5797524297647585,0.4010359312180827
0.2979860088107298,-0.6436088577089449,0.5814111883945325,0.3986640275235482
0.2961682848637821,-0.6456174315567933,0.5814030465589357,0.39677824608065776
0.2937092884994014,-0.6465973453114651,0.5849132589387447,0.39182037517592
0.29110516269897024,-0.6487398490337203,0.5883475512175281,0.3850214948571703
0.28788321705913195,-0.6511977571871469,0.5901037436446988,0.38058153673900963
0.28581486712655785,-0.6536568040491771,0.5905540234281929,0.37721159799563064
0.2845108371151831,-0.6547538813617777,0.5917345584007669,0.37443444125768427
0.2818512574148223,-0.6565899592400035,0.5936262971142391,0.3702125247656154
0.2797964424390024,-0.6581940518808185,0.5952572722710912,0.36628311546612224
0.27808945268701163,-0.658486583875441,0.5967963757338209,0.3645487087773956
0.2760228131271085,-0.6589734345698972,0.5981415826548495,0.36303177032279504
0.2745699564865656,-0.6593271596256708,0.5998990487610707,0.36058309287939916
0.2734766207088286,-0.6594852612258466,0.6011092831843545,0.35910633219305393
0.2719825596165777,-0.6598066848372127,0.6023316270286841,0.35759926872061715
0.2692428773425041,-0.6610888663202088,0.604257422468848,0.3540377821915261
0.2673810068186581,-0.6616951243511783,0.6049563172227003,0.3531215284500042
0.2666598412643405,-0.6616836348521138,0.6058231939615649,0.3522010137463824
0.2657232009652308,-0.6616184661267726,0.6077249208780152,0.3497464886066171
0.2672287054620693,-0.6598770657172469,0.6089580600583042,0.34974441840791337
0.2670305450704267,-0.6593970504047927,0.6098951749041615,0.3491677154971128
0.2678364313631929,-0.6582888300510479,0.6102501309826531,0.35002034212357847
0.26847407260253814,-0.6571097462559711,0.6110314236985277,0.35038415056701794
0.2680389631035245,-0.6579618300063,0.6110494314101127,0.34908442658836286
0.26831702010303676,-0.6575300971215324,0.6110192886816463,0.34973643928156767
0.2697847271576813,-0.655075114634447,0.61136975165535,0.35259016143391925
0.2708739129588266,-0.6567881119281722,0.6106963366533257,0.3497237248263385
0.2727872818642919,-0.6547654200876468,0.6107313654586339,0.35196099607139925
0.27914657077638877,-0.6465735250625368,0.6123828482811956,0.359175605857355
